Timestamp,Open,High,Low,Close,Volume,FastEMA,SlowEMA,RSI,Stoch_K,Stoch_D,BB_Upper,BB_Middle,BB_Lower,MACD,MACD_Signal,MACD_Hist,ATR,ADX,DI_Plus,DI_Minus,EMACrossover,PriceToSlowEMA,BarType,SwingHigh,SwingLow,RangePercent
2025-02-24 04:26:00,21810.75,21810.75,21802.25,21805.5,460,21803.4942969591,21798.0343899904,62.5155349791018,66.9493142516394,61.2362927655404,21865.875,21808.375,21750.875,8.01079135981854,8.3608545888011,-0.350063228982558,7.43133742909488,30.7266191398834,0,66.6666666666667,0,0.0342490055573206,-1,0,1,0.038986801820913
2025-02-24 04:27:00,21805.75,21807.25,21803,21806.25,251,21803.9953338757,21798.8168290389,63.1098615895537,51.147286821705,62.2593615153534,21813.375,21805.875,21798.375,7.7198630340572,8.23265627785232,-0.512793243795121,7.20409904130239,30.1642481845761,0,0,0,0.0340989651841081,1,0,0,0.0194927303582076
2025-02-24 04:28:00,21805.75,21810.25,21805,21809.25,266,21804.9507277164,21799.8104643685,65.4683607642772,49.9316005471952,62.3002902881414,21837.75,21807.75,21777.75,7.64326832830193,8.11477868794224,-0.471510359640313,7.06452053835222,30.048241680135,57.1428571428571,0,0,0.0433009986343001,1,0,0,0.0240770465489567
2025-02-24 04:29:00,21808.75,21809.25,21805.75,21808,213,21805.5051408589,21800.590420143,63.6425880283184,62.8425869144767,62.8308569403027,21821.125,21808.625,21796.125,7.3964403585087,7.97111102205553,-0.574670663546835,6.80991192846992,29.9405213545825,0,0,0,0.033987977913591,-1,0,0,0.0160508122857503
2025-02-24 04:30:00,21808.25,21811.25,21804.5,21806.75,272,21805.7314788846,21801.177046796,61.7869357822809,61.550597250394,62.8188944162139,21819.875,21807.375,21794.875,7.01905160316892,7.78069913827821,-0.761647535109292,6.80563250500778,30.1157191092583,29.6296296296296,0,0,0.0255626253207253,-1,1,1,0.0309569125639203
2025-02-24 04:31:00,21807,21810,21805.75,21810,181,21806.5075736328,21802.0173280535,64.6712038993105,61.2601106853976,62.1676528310643,21840.875,21808.375,21775.875,6.90264671960176,7.60508865454292,-0.702441934941159,6.62308732607865,30.2784027386001,0,0,0,0.0366143730020348,1,0,0,0.0194902720612682
2025-02-24 04:32:00,21809.75,21811.75,21808.75,21809.75,165,21807.0971056996,21802.7537730008,64.2693492487248,62.409535972754,61.0127231806502,21812.375,21809.875,21807.375,6.71284065162399,7.42663905395914,-0.713798402335144,6.36429537421589,30.6799932566952,58.3333333333333,0,0,0.0320887309558336,0,0,0,0.0137559465810741
2025-02-24 04:33:00,21809.75,21812,21804,21805,366,21806.7158137542,21802.9676993817,57.0196367583323,55.4650915283095,58.6973934727773,21854.875,21807.375,21759.875,6.10871520632281,7.16305428443187,-1.05433907810906,6.48113141891476,29.7746730944131,0,59.375,0,0.00932121097608109,-1,1,0,0.0366905155017428
2025-02-24 04:34:00,21804.75,21807.25,21800.5,21802,575,21805.8583930716,21802.8755375358,52.9566125793253,32.6524237881055,55.7831663959729,21833.5,21803.5,21773.5,5.32646632232718,6.79573669201093,-1.46927036968376,6.5003363175637,28.1366012656639,0,51.8518518518518,0,-0.00401569753635772,-1,0,0,0.0309625926010871
2025-02-24 04:35:00,21802,21802,21795,21797.75,438,21804.3841397859,21802.3873911038,47.7640853254215,13.9066496163679,52.8700710755886,21842.375,21799.875,21757.375,4.31386145512079,6.2993616446329,-1.98550018951212,6.53602658059487,26.6913467050224,0,78.5714285714286,0,-0.0212701068953927,-1,0,0,0.0321174581325992
